transaction_id,customer_id,amount,payment_method,status,failure_reason,created_at
TXN01293,C0602,12391,upi,success,,2026-07-28 22:45:00
TXN01294,C0308,1867,upi,success,,2026-08-20 13:12:00
TXN01295,C0252,12763,card,success,,2026-07-31 02:07:00
TXN01296,C0008,10937,upi,success,,2026-08-02 06:14:00
TXN01297,C0768,9067,card,success,,2026-08-02 11:01:00
TXN01298,C0875,2023,netbanking,success,,2026-07-23 04:57:00
TXN01299,C0208,5347,card,success,,2026-07-05 15:54:00
TXN01300,C0937,1556,upi,success,,2026-08-23 15:17:00
TXN01301,C0131,3272,card,success,,2026-07-11 08:11:00
TXN01302,C0736,3459,upi,failed,bank_declined,2026-08-06 07:39:00
TXN01303,C0709,6399,upi,success,,2026-08-15 06:07:00
TXN01304,C0980,746,upi,success,,2026-08-15 05:24:00
TXN01305,C0654,5431,upi,success,,2026-08-10 17:19:00
TXN01306,C0764,8165,netbanking,failed,bank_declined,2026-07-29 09:52:00
TXN01307,C0608,2283,upi,success,,2026-08-22 09:32:00
TXN01308,C0026,2240,upi,success,,2026-08-17 12:46:00
TXN01309,C0623,4734,wallet,success,,2026-08-28 04:30:00
TXN01310,C0454,1952,upi,success,,2026-08-12 17:16:00
TXN01311,C0635,10007,card,success,,2026-07-31 17:30:00
TXN01312,C0186,2049,upi,failed,invalid_card,2026-07-26 01:56:00
TXN01313,C0484,2842,upi,success,,2026-08-28 00:01:00
TXN01314,C0680,1800,netbanking,success,,2026-07-16 09:11:00
TXN01315,C0051,11788,upi,success,,2026-08-19 13:26:00
TXN01316,C0891,14151,card,success,,2026-07-31 18:17:00
TXN01317,C0005,4602,upi,success,,2026-07-29 09:28:00
TXN01318,C0589,11997,upi,success,,2026-08-09 00:35:00
TXN01319,C0160,3999,upi,success,,2026-08-28 08:10:00
TXN01320,C0208,818,upi,success,,2026-08-19 07:36:00
TXN01321,C0257,1332,upi,success,,2026-08-22 01:39:00
TXN01322,C0205,5691,card,success,,2026-08-07 17:34:00
TXN01323,C0767,14892,upi,failed,insufficient_funds,2026-08-17 11:05:00
TXN01324,C0950,14716,upi,success,,2026-07-28 14:41:00
TXN01325,C0011,13867,upi,refunded,,2026-07-19 16:50:00
TXN01326,C0949,5995,netbanking,success,,2026-08-11 01:17:00
TXN01327,C0008,10507,netbanking,success,,2026-07-17 00:55:00
TXN01328,C0409,10731,card,success,,2026-08-23 19:22:00
TXN01329,C0936,11131,netbanking,success,,2026-07-03 18:31:00
TXN01330,C0032,12668,upi,success,,2026-07-17 07:59:00
TXN01331,C0984,7833,upi,success,,2026-07-19 12:17:00
TXN01332,C0540,14969,card,success,,2026-07-01 13:46:00
TXN01333,C0718,1687,card,success,,2026-07-30 14:25:00
TXN01334,C0387,8048,upi,refunded,,2026-08-26 23:29:00
TXN01335,C0228,5209,upi,refunded,,2026-07-13 08:41:00
TXN01336,C0640,9949,wallet,success,,2026-07-21 17:26:00
TXN01337,C0767,2313,card,success,,2026-07-28 11:26:00
TXN01338,C0475,1244,upi,success,,2026-07-17 01:57:00
TXN01339,C0724,14123,card,success,,2026-07-20 16:43:00
TXN01340,C0751,2631,upi,success,,2026-08-05 02:39:00
TXN01341,C0207,8179,upi,success,,2026-07-04 13:36:00
TXN01342,C0318,14126,upi,success,,2026-08-10 05:37:00
TXN01343,C0795,1782,upi,failed,insufficient_funds,2026-07-13 02:21:00
TXN01344,C0757,14574,upi,success,,2026-08-24 04:27:00
TXN01345,C0557,1508,card,success,,2026-07-06 05:46:00
TXN01346,C0617,5117,upi,success,,2026-08-19 14:39:00
TXN01347,C0348,8993,card,success,,2026-08-02 09:03:00
TXN01348,C0793,1820,upi,success,,2026-07-12 09:26:00
TXN01349,C0234,13272,upi,refunded,,2026-08-25 21:25:00
TXN01350,C0701,7703,netbanking,success,,2026-07-07 19:45:00
TXN01351,C0044,13699,card,failed,network_error,2026-08-19 21:03:00
TXN01352,C0737,4966,wallet,success,,2026-07-24 17:33:00
TXN01353,C0942,5562,wallet,success,,2026-08-08 14:59:00
TXN01354,C0142,5392,upi,success,,2026-08-27 17:14:00
TXN01355,C0648,6822,upi,success,,2026-07-06 12:03:00
TXN01356,C0176,6293,netbanking,failed,bank_declined,2026-07-24 20:54:00
TXN01357,C0654,6904,wallet,failed,network_error,2026-08-12 20:33:00
TXN01358,C0449,300,card,success,,2026-07-29 18:11:00
TXN01359,C0592,6857,card,success,,2026-08-14 16:48:00
TXN01360,C0082,6075,card,success,,2026-07-06 18:36:00
TXN01361,C0135,4471,upi,failed,network_error,2026-07-08 07:56:00
TXN01362,C0719,437,card,success,,2026-07-07 23:38:00
TXN01363,C0856,7426,card,success,,2026-07-18 16:42:00
TXN01364,C0177,8232,card,success,,2026-07-31 21:34:00
TXN01365,C0383,5418,upi,success,,2026-07-18 08:45:00
TXN01366,C0243,4225,upi,success,,2026-08-28 19:11:00
TXN01367,C0567,11310,upi,success,,2026-07-23 13:21:00
TXN01368,C0141,6273,upi,failed,network_error,2026-07-20 17:21:00
TXN01369,C0457,2742,netbanking,success,,2026-07-29 01:51:00
TXN01370,C0440,10395,upi,success,,2026-08-14 18:19:00
TXN01371,C0056,1737,upi,refunded,,2026-08-24 15:22:00
TXN01372,C0527,954,upi,success,,2026-08-23 07:49:00
TXN01373,C0697,11760,card,failed,insufficient_funds,2026-08-03 16:24:00
TXN01374,C0826,10650,upi,success,,2026-07-03 05:43:00
TXN01375,C0419,13634,upi,success,,2026-08-19 06:57:00
TXN01376,C0088,7596,upi,failed,bank_declined,2026-07-28 21:09:00
TXN01377,C0609,12057,upi,success,,2026-07-09 22:23:00
TXN01378,C0656,8023,upi,success,,2026-07-21 12:44:00
TXN01379,C0008,5707,upi,success,,2026-08-27 01:49:00
TXN01380,C0477,4435,netbanking,success,,2026-07-16 14:59:00
TXN01381,C0215,740,upi,success,,2026-07-23 07:32:00
TXN01382,C0685,5710,upi,success,,2026-07-04 03:33:00
TXN01383,C0735,8661,card,refunded,,2026-08-27 14:42:00
TXN01384,C0552,8126,upi,success,,2026-08-25 14:56:00
TXN01385,C0497,5331,card,success,,2026-07-24 21:29:00
TXN01386,C0694,14378,upi,success,,2026-08-26 13:41:00
TXN01387,C0503,11852,card,success,,2026-07-16 23:07:00
TXN01388,C0782,11800,card,success,,2026-07-08 09:13:00
TXN01389,C0699,8897,netbanking,refunded,,2026-08-09 00:47:00
TXN01390,C0245,1329,upi,success,,2026-08-05 02:15:00
TXN01391,C0478,10471,upi,success,,2026-07-03 18:36:00
TXN01392,C0309,3345,upi,success,,2026-07-01 00:14:00
TXN01393,C0231,11634,netbanking,success,,2026-08-25 20:31:00
TXN01394,C0383,14360,netbanking,success,,2026-07-02 03:54:00
TXN01395,C0155,13580,upi,success,,2026-07-27 07:07:00
TXN01396,C0175,13300,upi,failed,network_error,2026-08-29 09:37:00
TXN01397,C0848,8753,upi,success,,2026-08-09 18:11:00
TXN01398,C0115,3920,upi,success,,2026-08-08 16:29:00
TXN01399,C0390,9848,upi,success,,2026-07-13 09:44:00
TXN01400,C0311,13416,upi,success,,2026-07-19 06:41:00
TXN01401,C0993,4267,card,success,,2026-07-17 17:22:00
TXN01402,C0300,4395,netbanking,success,,2026-07-28 20:51:00
TXN01403,C0018,10073,wallet,success,,2026-08-19 15:33:00
TXN01404,C0784,14544,upi,success,,2026-07-03 22:10:00
TXN01405,C0012,9444,card,success,,2026-08-14 20:26:00
TXN01406,C0404,7481,netbanking,success,,2026-08-28 01:25:00
TXN01407,C0813,2709,upi,failed,bank_declined,2026-07-25 04:51:00
TXN01408,C0704,5216,card,success,,2026-07-19 15:45:00
TXN01409,C0232,6733,upi,success,,2026-08-28 01:26:00
TXN01410,C0955,4927,upi,failed,bank_declined,2026-07-03 21:18:00
TXN01411,C0605,881,upi,success,,2026-08-10 04:12:00
TXN01412,C0990,14692,upi,success,,2026-08-04 06:19:00
TXN01413,C0730,14870,card,success,,2026-07-15 06:52:00
TXN01414,C0278,4132,upi,success,,2026-07-03 20:20:00
TXN01415,C0353,14795,upi,success,,2026-07-31 21:09:00
TXN01416,C0999,10521,upi,failed,network_error,2026-08-26 07:01:00
TXN01417,C0303,13241,netbanking,success,,2026-08-12 06:21:00
TXN01418,C0541,5760,upi,success,,2026-07-13 19:36:00
TXN01419,C0470,4216,card,success,,2026-08-08 18:03:00
TXN01420,C0813,7539,card,failed,network_error,2026-08-15 13:53:00
TXN01421,C0077,11694,upi,success,,2026-08-22 02:19:00
TXN01422,C0521,919,upi,success,,2026-07-26 03:52:00
TXN01423,C0024,274,card,success,,2026-08-16 18:03:00
TXN01424,C0015,9685,upi,success,,2026-07-16 03:08:00
TXN01425,C0676,10314,upi,refunded,,2026-07-12 04:12:00
TXN01426,C0525,4357,card,refunded,,2026-07-01 18:52:00
TXN01427,C0347,13361,upi,success,,2026-08-24 01:30:00
TXN01428,C0172,8711,upi,failed,invalid_card,2026-07-10 01:48:00
TXN01429,C0869,2349,upi,success,,2026-08-02 22:01:00
TXN01430,C0327,9844,upi,failed,insufficient_funds,2026-08-03 16:46:00
TXN01431,C0712,13361,card,success,,2026-08-10 22:38:00
TXN01432,C0485,14233,card,success,,2026-08-23 04:33:00
TXN01433,C0489,14790,card,success,,2026-08-08 05:21:00
TXN01434,C0462,9947,card,success,,2026-08-14 00:12:00
TXN01435,C0378,6913,upi,success,,2026-08-16 22:02:00
TXN01436,C0588,4407,upi,success,,2026-08-14 11:26:00
TXN01437,C0164,11424,upi,success,,2026-08-17 06:46:00
TXN01438,C0372,7341,upi,success,,2026-07-05 22:09:00
TXN01439,C0573,8852,wallet,success,,2026-07-12 13:03:00
TXN01440,C1000,9278,card,success,,2026-08-04 11:21:00
TXN01441,C0977,11925,upi,refunded,,2026-07-09 08:43:00
TXN01442,C0424,4136,upi,success,,2026-08-16 05:32:00
TXN01443,C0757,9507,upi,success,,2026-08-14 12:56:00
TXN01444,C0477,1275,upi,success,,2026-08-09 15:01:00
TXN01445,C0382,4076,upi,failed,bank_declined,2026-07-05 06:02:00
TXN01446,C0155,4815,upi,success,,2026-08-02 21:06:00
TXN01447,C0257,13299,netbanking,success,,2026-07-12 05:10:00
TXN01448,C0756,7465,card,failed,network_error,2026-08-23 15:08:00
TXN01449,C0674,6579,upi,failed,network_error,2026-07-09 08:54:00
TXN01450,C0068,10316,upi,success,,2026-07-02 05:27:00
TXN01451,C0344,14092,upi,success,,2026-07-04 06:28:00
TXN01452,C0277,9318,card,success,,2026-08-10 06:39:00
TXN01453,C0673,4852,card,failed,bank_declined,2026-08-06 05:18:00
TXN01454,C0391,6992,netbanking,success,,2026-07-21 08:12:00
TXN01455,C0449,10673,upi,success,,2026-07-20 12:02:00
TXN01456,C0259,9447,card,failed,network_error,2026-07-24 15:04:00
TXN01457,C0307,7656,upi,success,,2026-07-17 07:01:00
TXN01458,C0847,4874,card,success,,2026-07-04 17:11:00
TXN01459,C0095,741,upi,success,,2026-08-02 15:51:00
TXN01460,C0950,2361,upi,success,,2026-08-27 09:08:00
TXN01461,C0464,2451,card,success,,2026-07-28 13:58:00
TXN01462,C0970,9444,upi,success,,2026-07-09 20:57:00
TXN01463,C0246,4769,upi,success,,2026-07-06 18:28:00
TXN01464,C0733,2944,upi,success,,2026-07-31 04:01:00
TXN01465,C0635,14788,upi,refunded,,2026-08-26 03:45:00
TXN01466,C0187,12261,upi,success,,2026-07-10 15:22:00
TXN01467,C0774,13392,upi,refunded,,2026-07-04 06:34:00
TXN01468,C0925,6241,upi,success,,2026-07-31 03:52:00
TXN01469,C0785,12873,upi,failed,invalid_card,2026-08-26 10:49:00
TXN01470,C0373,12549,wallet,success,,2026-08-25 16:06:00
TXN01471,C0572,13002,upi,success,,2026-07-13 06:18:00
TXN01472,C0406,12917,upi,success,,2026-08-18 02:05:00
TXN01473,C0408,4875,upi,failed,bank_declined,2026-08-23 11:47:00
TXN01474,C0125,1760,netbanking,success,,2026-08-05 06:48:00
TXN01475,C0337,12154,card,success,,2026-07-28 10:50:00
TXN01476,C0341,1364,upi,success,,2026-07-07 03:14:00
TXN01477,C0563,5619,card,success,,2026-07-10 23:18:00
TXN01478,C0178,2922,card,success,,2026-07-07 20:32:00
TXN01479,C0651,10750,card,success,,2026-08-10 18:14:00
TXN01480,C0952,670,card,success,,2026-08-04 22:41:00
TXN01481,C0839,9808,netbanking,success,,2026-08-21 04:29:00
TXN01482,C0170,14153,netbanking,success,,2026-07-12 14:05:00
TXN01483,C0039,1668,card,success,,2026-07-08 20:53:00
TXN01484,C0069,8125,upi,success,,2026-07-08 21:16:00
TXN01485,C0236,1008,card,success,,2026-07-29 04:24:00
TXN01486,C0560,8563,card,success,,2026-08-05 16:02:00
TXN01487,C0381,6919,upi,success,,2026-07-08 21:04:00
TXN01488,C0057,12518,wallet,success,,2026-07-31 23:39:00
TXN01489,C0277,12534,upi,success,,2026-08-26 11:31:00
TXN01490,C0850,12617,upi,success,,2026-07-02 08:23:00
TXN01491,C0099,10791,netbanking,success,,2026-08-11 19:37:00
TXN01492,C0916,5273,upi,success,,2026-07-15 14:21:00
TXN01493,C0527,8212,upi,success,,2026-07-06 19:08:00
TXN01494,C0325,1845,upi,success,,2026-08-23 16:06:00
TXN01495,C0461,14092,upi,success,,2026-08-19 06:01:00
TXN01496,C0179,8449,upi,success,,2026-07-12 13:19:00
TXN01497,C0844,1329,upi,success,,2026-08-29 01:10:00
TXN01498,C0574,1553,upi,success,,2026-08-14 20:06:00
TXN01499,C0119,967,wallet,success,,2026-07-30 04:11:00
TXN01500,C0469,4095,wallet,failed,network_error,2026-07-13 22:40:00
TXN01501,C0549,9074,upi,success,,2026-07-25 14:02:00
TXN01502,C0646,3654,card,success,,2026-08-15 04:48:00
TXN01503,C0455,10400,upi,success,,2026-08-11 20:00:00
TXN01504,C0026,7529,upi,success,,2026-07-02 07:31:00
TXN01505,C0490,14821,upi,success,,2026-07-20 14:59:00
TXN01506,C0008,11534,wallet,success,,2026-08-13 18:21:00
TXN01507,C0969,1990,netbanking,success,,2026-07-21 03:07:00
TXN01508,C0987,9869,upi,success,,2026-08-06 12:56:00
TXN01509,C0516,1085,upi,success,,2026-07-08 10:03:00
TXN01510,C0533,7934,upi,success,,2026-08-12 10:03:00
TXN01511,C0927,4106,upi,success,,2026-07-07 22:07:00
TXN01512,C0149,4692,card,success,,2026-08-23 22:24:00
TXN01513,C0488,9930,upi,failed,bank_declined,2026-07-28 21:54:00
TXN01514,C0025,2273,card,success,,2026-08-29 15:13:00
TXN01515,C0999,512,upi,success,,2026-08-13 12:21:00
TXN01516,C0655,6469,netbanking,success,,2026-08-20 05:07:00
TXN01517,C0757,14076,card,success,,2026-07-31 04:12:00
TXN01518,C0931,5517,upi,failed,network_error,2026-07-09 22:17:00
TXN01519,C0945,1010,card,success,,2026-07-22 17:41:00
TXN01520,C0555,10627,card,failed,network_error,2026-08-08 19:40:00
TXN01521,C0425,7041,upi,success,,2026-07-22 20:20:00
TXN01522,C0293,11249,upi,failed,insufficient_funds,2026-08-04 14:00:00
TXN01523,C0185,11155,netbanking,success,,2026-07-07 19:52:00
TXN01524,C0554,2232,upi,success,,2026-08-02 22:08:00
TXN01525,C0431,9899,upi,success,,2026-07-09 18:26:00
TXN01526,C0604,12937,upi,success,,2026-08-10 04:32:00
TXN01527,C0317,10962,card,success,,2026-08-28 08:21:00
TXN01528,C0398,10286,card,success,,2026-08-24 19:59:00
TXN01529,C0324,13865,netbanking,success,,2026-07-12 16:02:00
TXN01530,C0565,7329,upi,success,,2026-07-12 08:13:00
TXN01531,C0596,2905,upi,success,,2026-07-25 09:20:00
TXN01532,C0546,8988,card,success,,2026-07-16 09:19:00
TXN01533,C0076,2347,card,success,,2026-07-18 03:00:00
TXN01534,C0865,815,upi,success,,2026-08-09 11:23:00
TXN01535,C0920,1147,upi,success,,2026-07-24 23:19:00
TXN01536,C0916,5877,upi,success,,2026-08-28 17:37:00
TXN01537,C0709,4851,card,success,,2026-08-01 04:55:00
TXN01538,C0486,12765,netbanking,success,,2026-07-16 15:07:00
TXN01539,C0798,12156,card,success,,2026-08-19 08:20:00
TXN01540,C0088,8066,wallet,success,,2026-08-28 12:31:00
TXN01541,C0747,2213,upi,success,,2026-08-09 17:43:00
TXN01542,C0232,3897,netbanking,success,,2026-07-20 05:15:00
TXN01543,C0007,690,card,success,,2026-07-13 06:33:00
TXN01544,C0804,4550,upi,success,,2026-07-25 15:10:00
TXN01545,C0550,2628,wallet,refunded,,2026-07-29 21:23:00
TXN01546,C0976,5187,upi,success,,2026-08-28 21:45:00
TXN01547,C0052,8933,netbanking,success,,2026-07-22 16:30:00
TXN01548,C0655,9679,netbanking,success,,2026-07-11 02:22:00
TXN01549,C0942,10025,card,success,,2026-08-12 15:27:00
TXN01550,C0919,5120,card,success,,2026-08-07 09:01:00
TXN01551,C0396,3126,upi,failed,bank_declined,2026-07-25 18:50:00
TXN01552,C0221,9744,upi,success,,2026-07-05 14:54:00
TXN01553,C0428,7482,upi,success,,2026-08-16 21:57:00
TXN01554,C0752,4576,card,failed,insufficient_funds,2026-08-29 09:44:00
TXN01555,C0143,9690,card,success,,2026-07-20 01:26:00
TXN01556,C0861,5068,netbanking,success,,2026-08-03 16:04:00
TXN01557,C0363,7186,upi,success,,2026-07-31 14:38:00
TXN01558,C0382,7062,card,success,,2026-07-03 22:25:00
TXN01559,C0561,12359,netbanking,failed,network_error,2026-08-21 21:45:00
TXN01560,C0277,4623,card,failed,bank_declined,2026-08-26 10:19:00
TXN01561,C0271,10650,upi,success,,2026-08-01 14:07:00
TXN01562,C0014,7070,upi,success,,2026-08-17 16:36:00
TXN01563,C0298,13410,upi,success,,2026-07-09 03:21:00
TXN01564,C0464,13039,card,success,,2026-07-02 19:07:00
TXN01565,C0527,8359,card,failed,bank_declined,2026-07-28 09:17:00
TXN01566,C0234,2273,wallet,success,,2026-07-14 04:29:00
TXN01567,C0575,6370,upi,success,,2026-07-23 17:26:00
TXN01568,C0708,901,upi,success,,2026-08-18 23:40:00
TXN01569,C0027,10311,card,success,,2026-08-25 10:37:00
TXN01570,C0471,8313,card,success,,2026-07-29 14:08:00
TXN01571,C0093,7025,netbanking,success,,2026-08-14 21:49:00
TXN01572,C0617,10852,card,success,,2026-08-20 17:20:00
TXN01573,C0309,12654,upi,success,,2026-08-19 17:36:00
TXN01574,C0052,8067,card,failed,invalid_card,2026-07-06 03:28:00
TXN01575,C0319,4464,netbanking,success,,2026-07-03 21:13:00
TXN01576,C0969,8168,upi,success,,2026-07-08 16:15:00
TXN01577,C0181,8346,upi,success,,2026-07-14 17:20:00
TXN01578,C0569,12716,upi,success,,2026-07-13 07:52:00
TXN01579,C0120,14490,upi,success,,2026-07-03 15:20:00
TXN01580,C0820,7976,card,success,,2026-08-16 05:33:00
TXN01581,C0875,8758,upi,success,,2026-07-21 20:54:00
TXN01582,C0043,8919,upi,success,,2026-08-12 22:16:00
TXN01583,C0647,5086,upi,success,,2026-07-19 15:46:00
TXN01584,C0885,12110,card,success,,2026-07-01 16:32:00
TXN01585,C0938,12001,upi,refunded,,2026-07-17 10:56:00
TXN01586,C0260,4135,card,success,,2026-08-11 20:42:00
TXN01587,C0197,4819,upi,success,,2026-08-21 01:41:00
TXN01588,C0645,5391,upi,success,,2026-08-06 16:38:00
TXN01589,C0971,14156,upi,success,,2026-07-21 10:00:00
TXN01590,C0255,10545,upi,success,,2026-08-27 03:17:00
TXN01591,C0732,7075,upi,success,,2026-07-13 04:45:00
TXN01592,C0336,10300,upi,refunded,,2026-07-28 11:45:00
TXN01593,C0553,11404,netbanking,success,,2026-07-25 04:33:00
TXN01594,C0502,8056,card,success,,2026-07-09 09:34:00
TXN01595,C0990,5601,upi,success,,2026-07-22 17:20:00
TXN01596,C0900,12620,upi,success,,2026-08-02 09:27:00
TXN01597,C0255,3222,wallet,success,,2026-07-31 19:38:00
TXN01598,C0514,14804,card,success,,2026-07-14 13:13:00
TXN01599,C0707,11875,upi,success,,2026-07-01 02:34:00
TXN01600,C0242,11112,card,failed,invalid_card,2026-07-20 12:54:00
TXN01601,C0149,5938,card,success,,2026-07-07 00:38:00
TXN01602,C0710,6184,card,success,,2026-07-05 08:54:00
TXN01603,C0299,1970,upi,success,,2026-07-07 15:34:00
TXN01604,C0757,12505,upi,success,,2026-07-25 10:23:00
TXN01605,C0850,10169,upi,success,,2026-08-03 20:27:00
TXN01606,C0620,12604,netbanking,success,,2026-08-16 06:06:00
TXN01607,C0453,9189,card,success,,2026-07-13 22:38:00
TXN01608,C0393,3415,upi,success,,2026-08-09 17:14:00
TXN01609,C0212,12180,netbanking,success,,2026-08-03 00:33:00
TXN01610,C0668,6894,netbanking,success,,2026-07-19 02:42:00
TXN01611,C0538,3176,wallet,failed,network_error,2026-07-12 07:46:00
TXN01612,C0594,3937,netbanking,success,,2026-07-06 10:07:00
TXN01613,C0595,10103,wallet,success,,2026-08-05 15:42:00
TXN01614,C0131,952,upi,success,,2026-07-23 07:43:00
TXN01615,C0329,10861,card,success,,2026-08-10 13:34:00
TXN01616,C0612,12361,card,success,,2026-07-18 03:55:00
TXN01617,C0256,1592,upi,refunded,,2026-08-13 02:14:00
TXN01618,C0479,6989,upi,success,,2026-08-20 15:34:00
TXN01619,C0561,10997,wallet,success,,2026-07-09 11:22:00
TXN01620,C0913,14585,upi,success,,2026-07-20 10:27:00
TXN01621,C0063,877,netbanking,success,,2026-07-25 19:40:00
TXN01622,C0311,305,upi,success,,2026-08-23 08:48:00
TXN01623,C0407,11679,upi,success,,2026-08-29 15:30:00
TXN01624,C0802,4953,upi,failed,network_error,2026-08-07 09:51:00
TXN01625,C0105,2146,upi,success,,2026-07-10 11:07:00
TXN01626,C0617,5744,card,success,,2026-08-05 11:09:00
TXN01627,C0837,1295,card,success,,2026-07-29 01:29:00
TXN01628,C0015,13475,upi,success,,2026-08-25 23:55:00
TXN01629,C0687,7185,upi,success,,2026-08-12 16:46:00
TXN01630,C0259,14296,upi,success,,2026-07-02 02:51:00
TXN01631,C0723,1982,upi,success,,2026-07-22 23:37:00
TXN01632,C0412,4741,card,success,,2026-07-13 19:42:00
TXN01633,C0259,14436,upi,success,,2026-08-22 23:49:00
TXN01634,C0614,3457,upi,success,,2026-07-27 18:27:00
TXN01635,C0260,6413,upi,failed,network_error,2026-07-21 04:23:00
TXN01636,C0856,10389,upi,success,,2026-08-27 03:13:00
TXN01637,C0671,14685,upi,success,,2026-08-25 03:17:00
TXN01638,C0045,5069,upi,success,,2026-08-06 15:48:00
TXN01639,C0955,1761,netbanking,refunded,,2026-07-30 12:43:00
TXN01640,C0813,4206,netbanking,failed,network_error,2026-07-22 00:44:00
TXN01641,C0763,10067,card,success,,2026-08-14 10:36:00
TXN01642,C0331,9514,upi,failed,invalid_card,2026-08-16 00:07:00
TXN01643,C0165,4181,upi,success,,2026-07-10 12:26:00
TXN01644,C0193,9693,upi,success,,2026-07-08 14:04:00
TXN01645,C0521,5882,card,success,,2026-07-12 01:21:00
TXN01646,C0401,5982,wallet,success,,2026-07-18 15:52:00
TXN01647,C0374,1143,upi,success,,2026-07-13 08:53:00
TXN01648,C0065,4750,upi,failed,bank_declined,2026-08-15 07:30:00
TXN01649,C0387,13615,card,success,,2026-08-17 21:16:00
TXN01650,C0495,9337,card,success,,2026-07-02 10:28:00
TXN01651,C0794,800,card,success,,2026-07-28 17:27:00
TXN01652,C0693,11092,card,success,,2026-08-18 20:22:00
TXN01653,C0415,13212,wallet,success,,2026-07-22 04:59:00
TXN01654,C0794,6576,upi,success,,2026-07-09 02:43:00
TXN01655,C0791,9809,netbanking,success,,2026-08-29 03:11:00
TXN01656,C0030,1724,wallet,failed,insufficient_funds,2026-07-25 18:34:00
TXN01657,C0266,3966,card,success,,2026-08-06 14:23:00
TXN01658,C0328,450,upi,success,,2026-08-10 20:10:00
TXN01659,C0492,9936,upi,success,,2026-08-29 19:11:00
TXN01660,C0217,278,upi,success,,2026-08-29 06:23:00
TXN01661,C0320,3323,upi,success,,2026-08-29 16:57:00
TXN01662,C0918,9289,netbanking,success,,2026-07-08 17:17:00
TXN01663,C0399,7264,upi,failed,bank_declined,2026-07-03 13:05:00
TXN01664,C0891,13268,upi,success,,2026-07-31 19:50:00
TXN01665,C0105,8617,card,refunded,,2026-08-22 00:04:00
TXN01666,C0696,13562,upi,failed,bank_declined,2026-08-14 08:47:00
TXN01667,C0330,1409,upi,success,,2026-08-03 12:26:00
